Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Number_of_Doors,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,Fuel_Type,price_category,avg_mpg
Acura,RDX,2016,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,28,19,204,40570,petrol,Medium,23.5
Acura,RDX,2016,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,28,19,204,43520,petrol,Medium,23.5
Acura,RDX,2017,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,38370,petrol,Medium,23.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,39270,petrol,Medium,24.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,42220,petrol,Medium,24.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,42070,petrol,Medium,23.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,36870,petrol,Medium,24.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,37070,petrol,Medium,23.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,43720,petrol,Medium,23.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,SUV,27,19,204,40770,petrol,Medium,23.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,40570,petrol,Medium,24.0
Acura,RDX,2017,279.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,SUV,28,20,204,35570,petrol,Medium,24.0
Buick,Reatta,1990,165.0,6.0,AUTOMATIC,FWD,2.0,Crossover,Compact,Coupe,25,16,155,2000,petrol,Low,20.5
Buick,Reatta,1990,165.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Compact,Convertible,25,16,155,2000,petrol,Low,20.5
Buick,Reatta,1991,170.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Compact,Convertible,25,16,155,2000,petrol,Low,20.5
Buick,Reatta,1991,170.0,6.0,AUTOMATIC,FWD,2.0,Crossover,Compact,Coupe,25,16,155,2000,petrol,Low,20.5
Buick,Regal,2016,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,30,21,155,28565,petrol,Medium,25.5
Buick,Regal,2016,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,30,21,155,34065,petrol,Medium,25.5
Buick,Regal,2016,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,30,21,155,31565,petrol,Medium,25.5
Buick,Regal,2016,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,30,21,155,28990,petrol,Medium,25.5
Buick,Regal,2016,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,36490,petrol,Medium,23.0
Buick,Regal,2016,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,31415,petrol,Medium,23.0
Buick,Regal,2016,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,33990,petrol,Medium,23.0
Buick,Regal,2016,182.0,4.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Sedan,31,19,155,27065,flex_fuel,Medium,25.0
Buick,Regal,2016,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,34325,petrol,Medium,23.0
Buick,Regal,2016,259.0,4.0,AUTOMATIC,FWD,4.0,Hybrid,Midsize,Sedan,30,21,155,31900,petrol,Medium,25.5
Buick,Regal,2017,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,29,21,155,31615,petrol,Medium,25.0
Buick,Regal,2017,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,36540,petrol,Medium,23.0
Buick,Regal,2017,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,29,21,155,34115,petrol,Medium,25.0
Buick,Regal,2017,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,34040,petrol,Medium,23.0
Buick,Regal,2017,259.0,4.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,29,21,155,28615,petrol,Medium,25.0
Buick,Regal,2017,182.0,4.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Sedan,30,19,155,27065,flex_fuel,Medium,24.5
Buick,Regal,2017,259.0,4.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,27,19,155,31465,petrol,Medium,23.0
Oldsmobile,Regency,1997,205.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Sedan,26,17,26,2000,petrol,Low,21.5
Oldsmobile,Regency,1998,205.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Sedan,27,17,26,2084,petrol,Low,22.0
Buick,Rendezvous,2005,185.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,22,16,155,29970,petrol,Medium,19.0
Buick,Rendezvous,2005,185.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,24,17,155,26780,petrol,Medium,20.5
Buick,Rendezvous,2006,195.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,23,17,155,24280,petrol,Medium,20.0
Buick,Rendezvous,2006,195.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,21,16,155,27780,petrol,Medium,18.5
Buick,Rendezvous,2007,196.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,23,17,155,28765,petrol,Medium,20.0
Buick,Rendezvous,2007,196.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,23,17,155,25190,petrol,Medium,20.0
Suzuki,Reno,2006,126.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,15399,petrol,Low,24.0
Suzuki,Reno,2006,126.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,16299,petrol,Low,23.5
Suzuki,Reno,2006,126.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,14249,petrol,Low,24.0
Suzuki,Reno,2006,126.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,13299,petrol,Low,24.0
Suzuki,Reno,2006,126.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,15149,petrol,Low,23.5
Suzuki,Reno,2006,126.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,14199,petrol,Low,23.5
Suzuki,Reno,2007,127.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,14699,petrol,Low,23.5
Suzuki,Reno,2007,127.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,15049,petrol,Low,23.5
Suzuki,Reno,2007,127.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,15199,petrol,Low,23.5
Suzuki,Reno,2007,127.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,13599,petrol,Low,24.0
Suzuki,Reno,2007,127.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,14099,petrol,Low,24.0
Suzuki,Reno,2008,127.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,13839,petrol,Low,24.0
Suzuki,Reno,2008,127.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,28,20,481,14339,petrol,Low,24.0
Suzuki,Reno,2008,127.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,15349,petrol,Low,23.5
Suzuki,Reno,2008,127.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,28,19,481,14939,petrol,Low,23.5
Lamborghini,Reventon,2008,650.0,12.0,AUTOMATIC,AWD,2.0,High-Performance,Compact,Coupe,14,9,1158,1500000,petrol,High,11.5
Honda,Ridgeline,2013,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,37380,petrol,Medium,18.0
Honda,Ridgeline,2013,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,30195,petrol,Medium,18.0
Honda,Ridgeline,2013,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,32155,petrol,Medium,18.0
Honda,Ridgeline,2013,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,35030,petrol,Medium,18.0
Honda,Ridgeline,2013,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,29450,petrol,Medium,18.0
Honda,Ridgeline,2014,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,37505,petrol,Medium,18.0
Honda,Ridgeline,2014,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,30720,petrol,Medium,18.0
Honda,Ridgeline,2014,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,35155,petrol,Medium,18.0
Honda,Ridgeline,2014,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,29575,petrol,Medium,18.0
Honda,Ridgeline,2014,250.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Large,Pickup,21,15,2202,32380,petrol,Medium,18.0
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,37730,petrol,Medium,21.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,42870,petrol,Medium,21.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,33315,petrol,Medium,21.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Pickup,26,19,2202,35930,petrol,Medium,22.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Pickup,26,19,2202,33015,petrol,Medium,22.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Pickup,26,19,2202,31515,petrol,Medium,22.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Pickup,26,19,2202,33780,petrol,Medium,22.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Large,Pickup,26,19,2202,29475,petrol,Medium,22.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,35580,petrol,Medium,21.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,31275,petrol,Medium,21.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,41370,petrol,Medium,21.5
Honda,Ridgeline,2017,280.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Pickup,25,18,2202,34815,petrol,Medium,21.5
Kia,Rio,2015,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,15190,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,18290,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,13990,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,18090,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,17190,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,16990,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,15290,petrol,Low,32.0
Kia,Rio,2015,138.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,13990,petrol,Low,32.0
Kia,Rio,2016,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,20755,petrol,Medium,32.0
Kia,Rio,2016,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,15395,petrol,Low,32.0
Kia,Rio,2016,138.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,38,27,1720,14165,petrol,Low,32.5
Kia,Rio,2016,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,37,27,1720,17755,petrol,Low,32.0
Kia,Rio,2016,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,17905,petrol,Low,32.0
Kia,Rio,2016,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,15495,petrol,Low,32.0
Kia,Rio,2016,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,37,27,1720,20905,petrol,Medium,32.0
Kia,Rio,2017,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,36,27,1720,17755,petrol,Low,31.5
Kia,Rio,2017,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,36,27,1720,15495,petrol,Low,31.5
Kia,Rio,2017,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,36,27,1720,17905,petrol,Low,31.5
Kia,Rio,2017,138.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,36,27,1720,14165,petrol,Low,31.5
Kia,Rio,2017,138.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,36,27,1720,20905,petrol,Medium,31.5
Kia,Rio,2017,138.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,36,27,1720,15395,petrol,Low,31.5
Buick,Riviera,1997,205.0,6.0,AUTOMATIC,FWD,2.0,Crossover,Large,Coupe,26,17,155,2000,petrol,Low,21.5
Buick,Riviera,1997,240.0,6.0,AUTOMATIC,FWD,2.0,Crossover,Large,Coupe,24,16,155,2000,petrol,Low,20.0
Buick,Riviera,1998,240.0,6.0,AUTOMATIC,FWD,2.0,Crossover,Large,Coupe,25,16,155,2155,petrol,Low,20.5
Buick,Riviera,1999,240.0,6.0,AUTOMATIC,FWD,2.0,Crossover,Large,Coupe,25,16,155,2379,petrol,Low,20.5
Acura,RL,2010,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,22,16,204,54250,petrol,High,19.0
Acura,RL,2010,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,22,16,204,50450,petrol,High,19.0
Acura,RL,2010,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,22,16,204,46830,petrol,Medium,19.0
Acura,RL,2011,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,24,17,204,51350,petrol,High,20.5
Acura,RL,2011,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,24,17,204,55150,petrol,High,20.5
Acura,RL,2011,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,24,17,204,47200,petrol,Medium,20.5
Acura,RL,2012,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,24,17,204,48200,petrol,Medium,20.5
Acura,RL,2012,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,24,17,204,52350,petrol,High,20.5
Acura,RL,2012,300.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,24,17,204,56150,petrol,High,20.5
Acura,RLX,2015,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,50950,petrol,High,25.5
Acura,RLX,2015,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,60450,petrol,High,25.5
Acura,RLX,2015,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,48450,petrol,Medium,25.5
Acura,RLX,2015,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,54450,petrol,High,25.5
Acura,RLX,2015,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,56950,petrol,High,25.5
Acura,RLX,2016,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,54450,petrol,High,25.5
Acura,RLX,2016,377.0,6.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,Sedan,32,28,204,59950,petrol,High,30.0
Acura,RLX,2016,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,60450,petrol,High,25.5
Acura,RLX,2016,377.0,6.0,AUTOMATIC,AWD,4.0,Hybrid,Midsize,Sedan,32,28,204,65950,petrol,High,30.0
Acura,RLX,2016,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,31,20,204,50950,petrol,High,25.5
Acura,RLX,2017,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,30,20,204,54450,petrol,High,25.0
Acura,RLX,2017,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Midsize,Sedan,30,20,204,60450,petrol,High,25.0
Buick,Roadmaster,1994,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,23,15,155,2000,petrol,Low,19.0
Buick,Roadmaster,1994,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Wagon,23,15,155,2000,petrol,Low,19.0
Buick,Roadmaster,1995,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,23,15,155,2000,petrol,Low,19.0
Buick,Roadmaster,1995,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Wagon,23,15,155,2000,petrol,Low,19.0
Buick,Roadmaster,1996,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,24,15,155,2190,petrol,Low,19.5
Buick,Roadmaster,1996,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,24,15,155,2000,petrol,Low,19.5
Buick,Roadmaster,1996,260.0,8.0,AUTOMATIC,RWD,4.0,Crossover,Large,Wagon,24,15,155,2212,petrol,Low,19.5
Nissan,Rogue Select,2014,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,28,23,2009,20150,petrol,Medium,25.5
Nissan,Rogue Select,2014,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,27,22,2009,21500,petrol,Medium,24.5
Nissan,Rogue Select,2015,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,27,22,2009,21500,petrol,Medium,24.5
Nissan,Rogue Select,2015,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,28,23,2009,20150,petrol,Medium,25.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,24140,petrol,Medium,28.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,29630,petrol,Medium,28.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,24390,petrol,Medium,28.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,28280,petrol,Medium,29.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,24490,petrol,Medium,29.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,22790,petrol,Medium,29.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,25840,petrol,Medium,28.5
Nissan,Rogue,2015,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,23040,petrol,Medium,29.5
Nissan,Rogue,2016,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,30080,petrol,Medium,28.5
Nissan,Rogue,2016,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,24680,petrol,Medium,28.5
Nissan,Rogue,2016,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,26130,petrol,Medium,28.5
Nissan,Rogue,2016,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,28730,petrol,Medium,29.5
Nissan,Rogue,2016,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,24780,petrol,Medium,29.5
Nissan,Rogue,2016,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,23330,petrol,Medium,29.5
Nissan,Rogue,2017,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,23820,petrol,Medium,29.5
Nissan,Rogue,2017,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,26590,petrol,Medium,28.5
Nissan,Rogue,2017,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,25240,petrol,Medium,29.5
Nissan,Rogue,2017,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,25170,petrol,Medium,28.5
Nissan,Rogue,2017,170.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,32,25,2009,31310,petrol,Medium,28.5
Nissan,Rogue,2017,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,33,26,2009,29960,petrol,Medium,29.5
Kia,Rondo,2007,162.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,19,1720,19195,petrol,Low,22.5
Kia,Rondo,2007,182.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,25,18,1720,20195,petrol,Medium,21.5
Kia,Rondo,2007,162.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,19,1720,16395,petrol,Low,22.5
Kia,Rondo,2007,182.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,25,18,1720,18895,petrol,Low,21.5
Kia,Rondo,2007,162.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,19,1720,17895,petrol,Low,22.5
Kia,Rondo,2008,162.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,19,1720,16395,petrol,Low,22.5
Kia,Rondo,2008,182.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,18,1720,18895,petrol,Low,22.0
Kia,Rondo,2008,162.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,19,1720,19195,petrol,Low,22.5
Kia,Rondo,2008,182.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,18,1720,20195,petrol,Medium,22.0
Kia,Rondo,2008,162.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,19,1720,17895,petrol,Low,22.5
Kia,Rondo,2009,192.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,18,1720,19495,petrol,Low,22.0
Kia,Rondo,2009,175.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,27,20,1720,21295,petrol,Medium,23.5
Kia,Rondo,2009,192.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,26,18,1720,22295,petrol,Medium,22.0
Kia,Rondo,2009,175.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,27,20,1720,18495,petrol,Low,23.5
Kia,Rondo,2009,175.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Wagon,27,20,1720,17495,petrol,Low,23.5
Volkswagen,Routan,2010,197.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,23,16,873,33600,petrol,Medium,19.5
Volkswagen,Routan,2010,251.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,42500,petrol,Medium,21.0
Volkswagen,Routan,2010,251.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,38600,petrol,Medium,21.0
Volkswagen,Routan,2010,197.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,23,16,873,25900,petrol,Medium,19.5
Volkswagen,Routan,2010,197.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,23,16,873,30600,petrol,Medium,19.5
Volkswagen,Routan,2010,197.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,23,16,873,32600,petrol,Medium,19.5
Volkswagen,Routan,2010,251.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,36600,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,43240,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,34750,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,37390,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,33790,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,26930,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,39390,petrol,Medium,21.0
Volkswagen,Routan,2011,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Van,25,17,873,31770,petrol,Medium,21.0
Volkswagen,Routan,2012,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Van,25,17,873,34490,flex_fuel,Medium,21.0
Volkswagen,Routan,2012,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Van,25,17,873,39890,flex_fuel,Medium,21.0
Volkswagen,Routan,2012,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Van,25,17,873,32010,flex_fuel,Medium,21.0
Volkswagen,Routan,2012,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Van,25,17,873,33490,flex_fuel,Medium,21.0
Volkswagen,Routan,2012,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Van,25,17,873,37890,flex_fuel,Medium,21.0
Volkswagen,Routan,2012,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,Van,25,17,873,44280,flex_fuel,Medium,21.0
